doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
076_The_Pink_0,277,Thou,4,"[1453, 1453]",PRON,1,The King's Son,57,2,11,80,-1.0,102,27,False,19,3,8,5,0,[],fantasy,The King's Son,The King's Son,Thou,True,"['A Hen', 'The King', 'The Golden Collar', ""The King's Son"", 'Heaven', 'A Little Hind', ""The Old Cook's Throat"", ""The Boy's Heart"", 'God', 'The Power Of Wishing', 'The Maiden', ""The Queen's Apron"", 'The Tower', 'The Blood', 'The Royal Table', 'The Old Cook', 'The Country', 'The Queen', ""The Maiden's Life"", 'None of the Above']",True,Male,Male,"- Mention: {{Thou}}
- Explanation: The word ""Thou"" is used to address the huntsman.
- The mention refers to: The King's Son 
","{2: 49, 0: 17, 1: 6, 4: 3}","{2: 49, 0: 17, 1: 6, 4: 3}",20,True,True
122_Donkey_Cabbages_0,452,I,0,"[3104, 3104]",PRON,0,The Huntsman,0,6,62,62,-1.0,181,17,False,13,1,6,5,0,[],fantasy,The Huntsman,The Huntsman,I,True,"['The Heart Of The Bird', 'The Drink', 'The Treasure', 'The Salad', 'The Courtyard', 'The Castle', 'The Huntsman', 'The Cloud', 'The Maid-servant', 'The Cabbage-garden', 'The Maiden', 'The Wise Woman', 'The Miller', 'The Old Woman', 'The Wishing Cloak', 'The Garnet Mountain', 'The Pillow', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the speaker of the sentence, which is the huntsman.
- The mention refers to: The Huntsman 
","{2: 118, 0: 26, 1: 20}","{2: 118, 0: 26, 1: 20}",18,True,True
007_The_Good_Bargain_0,67,him,7,"[517, 517]",PRON,2,The Great Dog,40,2,23,23,-1.0,14,3,False,20,2,7,5,0,[],fantasy,The Great Dog,The Great Dog,him,True,"[""The King's Daughter"", 'The Soldier', 'The Great Dog', 'The Jew', ""The Peasant's Pocket"", 'The Meat', 'The Coat', ""The Peasant's Money"", 'The Peasant', 'The King', ""The Jew's Reward"", 'None of the Above']",True,Male,Male,"- Mention: {{him}}
- Explanation: The mention ""him"" refers to the large greyhound dog that was guarding the meat.
- The mention refers to: The Great Dog 
","{1: 9, 2: 2}","{1: 9, 2: 2}",12,True,True
192_The_Master-Thief_0,504,his,4,"[3665, 3665]",PRON,2,The Master-thief,67,2,16,16,-1.0,191,27,False,9,2,6,4,1,['Others'],fantasy,The Peasant,The Master-thief,his,False,"[""The Peasant's Garden"", 'The Count', 'The Crab', 'The Window', 'The Clerk', 'The Master-thief', 'The Wedding Ring', ""The Count's Castle"", 'The Dead Body', 'The Peasant', 'The Church', ""The Master-thief's Carriage"", 'The Ladder', 'The Tail', 'The Sack', 'The Horse', 'The Parson', 'The Sheet', ""The Master-thief's Little Cask"", 'The Soldier', ""The Count's Wife"", 'The Stable', 'Heaven', ""The Master-thief's Shoulder"", 'The One Holding The Tail', 'Old Hungary Wine', 'The Bridle', 'None of the Above']",True,Male,Male,"- Mention: {{his}}
- Explanation: The mention refers to the Master-thief's father.
- The mention refers to: The Peasant 
","{0: 9, 1: 7, 2: 6}","{2: 89, 1: 41, 0: 29, 3: 4, 7: 1}",28,False,True
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,37,I,0,"[263, 263]",PRON,0,Master Pfriem,100,2,37,37,-1.0,119,11,False,20,1,16,15,0,[],fantasy,Master Pfriem,Master Pfriem,I,True,"['The Apostle Peter', 'Master Pfriem', 'The Bucket', 'The House', 'Heaven', 'The Apprentice', 'The Shoe', 'The Cart', 'The Peasant', 'The Water', 'The Door', 'The Mortar', 'The Beam', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the speaker, who is Master Pfriem.
- The mention refers to: Master Pfriem 
","{2: 76, 0: 18, 1: 13, 4: 1}","{2: 76, 0: 18, 1: 13, 4: 1}",14,True,True
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,76,I,0,"[550, 550]",PRON,0,Master Pfriem,100,3,28,43,-1.0,119,11,False,15,2,6,4,0,[],fantasy,Master Pfriem,Master Pfriem,I,True,"['The Bucket', 'The Cart', 'The Beam', 'The Shoe', 'The Door', 'The House', 'The Mortar', 'The Apprentice', 'The Apostle Peter', 'The Peasant', 'Heaven', 'Master Pfriem', 'The Water', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the speaker, Master Pfriem.
- The mention refers to: Master Pfriem 
","{2: 76, 0: 18, 1: 13, 4: 1}","{2: 76, 0: 18, 1: 13, 4: 1}",14,True,True
116_The_Blue_Light_0,53,I,0,"[468, 468]",PRON,0,The Soldier,100,1,20,35,-1.0,121,20,False,21,1,11,10,0,[],fantasy,The Soldier,The Soldier,I,True,"['The Dwarf', 'The King', 'The Soldier', 'The Witch', 'The Judge', 'The Pipe', ""The Soldier's Room"", 'The Princess', 'The Comrade', 'The Well', 'The Track', 'The Shoe', 'The Blue Light', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the speaker of the sentence, which is the soldier.
- The mention refers to: The Soldier 
","{2: 63, 0: 19, 1: 18, 3: 1}","{2: 63, 0: 19, 1: 18, 3: 1}",14,True,True
127_The_Iron_Stove_0,219,she,17,"[1550, 1550]",PRON,3,The Old Toad,67,16,16,16,-1.0,5,3,False,15,1,9,8,0,[],fantasy,The King's Daughter,The Old Toad,she,False,"['The Great Lake', ""The Miller's Daughter"", ""A Swine-herd's Daughter"", 'The False Bride', ""The King's Son"", 'The Little Old House', 'The Glass Mountain', ""The Bridegroom's Chamber"", 'The Old Toad', 'The Plough-wheel', 'The King With A Daughter', 'The Great Forest', ""The King's Daughter"", 'The Great Box', 'The Sleeping-draught', 'The Iron Stove', 'The King With A Son', 'None of the Above']",True,Female,Female,"- Mention: {{she}}
- Explanation: The mention refers to the King's Daughter who is the main character of the story.
- The mention refers to: The King's Daughter 
","{3: 113, 0: 15, 1: 11}","{0: 1, 3: 1}",18,False,True
092_The_King_of_the_Golden_Mountain_0,453,thou,2,"[2279, 2279]",PRON,1,The Merchant's Son,57,2,33,111,-1.0,206,26,False,17,4,6,2,0,[],fantasy,The Merchant's Son,The Merchant's Son,thou,True,"['The Town', 'A Piece Of Meat', 'The Sword', 'The Palace', 'The Water Of Life', 'The Black Dwarf', 'The Field', 'The Water', 'The Golden Mountain', 'The Boat', 'The Queen', 'A Glass Of Wine', 'The Ring', ""The Merchant's Son's Finger"", ""The Merchant's Son"", 'The Merchant', 'The Cloak', ""The Queen's Own Kingdom"", ""The Queen's Child"", 'A Shepherd', 'None of the Above']",True,Male,Male,"- Mention: {{thou}}
- Explanation: The mention ""thou"" is used in the context of the giants speaking to the merchant's son.
- The mention refers to: The Merchant's Son 
","{2: 129, 1: 33, 0: 17, 4: 1}","{2: 129, 1: 33, 0: 17, 4: 1}",21,True,True
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",658,I,34,"[3952, 3952]",PRON,0,The Turner,0,2,12,12,-1.0,66,12,False,20,1,7,6,0,[],fantasy,The Turner,The Turner,I (#This is the marked mention),True,"['Food', 'The Inn', 'The Second Ass', 'The Stable', 'The Youth', 'The Miller', 'The Table', 'A Dish', 'The Bee', ""The Tailor's House"", 'The Turner', ""The Fox's Cave"", 'The Host', 'The Goat', ""The Goat's Head"", 'The Fox', 'The Bear', 'The Tailor', 'The Joiner', 'The Sack', 'The Gold-ass', ""The Turner's Master"", 'The Wishing-table', 'The Cudgel', 'The Third Son', 'None of the Above']",True,Male,Male,"- Mention: {{I}} (#This is the marked mention) 
- Explanation: The mention ""I"" is used by the third son to refer to himself.
- The mention refers to: The Turner 
","{2: 32, 0: 13, 1: 9}","{2: 32, 0: 13, 1: 9}",26,True,False
134_The_Six_Servants_0,361,you,1,"[3061, 3061]",PRON,1,The Maiden,0,3,17,38,-1.0,58,17,False,15,2,10,8,0,[],fantasy,The Maiden,The Maiden,you,True,"[""The Prince's Arms"", 'The Tall One', 'The Ring', 'The Man By The Road', 'The Old Woman', 'The Wine', 'The Maiden', 'The Listener', 'The Water', 'The Frosty One', 'The Prince', 'The Swineherd', 'The Red Sea', 'The King', 'The Wood', 'The Stout One', 'The Bandage', 'The Rock', 'None of the Above']",True,Female,Female,"- Mention: {{you}}
- Explanation: The mention refers to the princess who is disguised as a swineherd's wife.
- The mention refers to: The Maiden 
","{3: 32, 1: 8, 0: 1}","{3: 32, 1: 8, 0: 1}",19,True,True
004_The_Story_of_the_Youth_Who_Went_Forth_to_Learn_What_Fear_Was_0,658,him,55,"[4048, 4048]",PRON,2,The Dead Cousin,40,4,15,15,-1.0,23,6,False,19,3,6,3,0,[],fantasy,The Dead Man,The Dead Cousin,him (#This is the marked mention),False,"['The Old Man', ""The Young King's Wife"", 'The Uproar', 'The Gudgeons', 'The Church Tower', ""The Old Man's Beard"", 'The Axe', 'The Knife', 'The Fire', 'The Coffin', 'The King', ""The Young King's Eyes"", 'The Gallows', 'The Fire', ""The Sexton's Wife"", 'Her Waiting-maid', 'The Father', 'The Waggoner', 'The Bed', 'The Sexton', 'The Lathe', 'The Cutting-board', 'The Gold', ""The Young King's Fire"", 'The Innkeeper', 'The Elder Brother', 'The Bell', 'The Dead Cousin', 'The Young King', ""The Dead Man's Face"", 'The Haunted Castle', 'None of the Above']",False,Male,Male,"- Mention: {{him}} (#This is the marked mention) 
- Explanation: The mention refers to the dead man who was in the coffin.
- The mention refers to: The Dead Man 
",{},"{2: 11, 1: 5, 0: 1}",32,False,False
192_The_Master-Thief_0,168,thou,4,"[1303, 1303]",PRON,1,The Master-thief,50,4,17,17,-1.0,191,27,False,17,2,5,3,0,[],fantasy,The Master-thief,The Master-thief,thou,True,"['The Stable', ""The Count's Castle"", 'The Church', 'The Horse', ""The Master-thief's Little Cask"", 'The Sack', 'The Dead Body', 'The Crab', 'The One Holding The Tail', ""The Master-thief's Carriage"", 'The Peasant', 'Heaven', 'The Window', 'The Master-thief', 'The Sheet', 'The Tail', 'The Wedding Ring', 'The Clerk', ""The Peasant's Garden"", 'The Parson', ""The Master-thief's Shoulder"", 'Old Hungary Wine', 'The Count', ""The Count's Wife"", 'The Ladder', 'The Bridle', 'The Soldier', 'None of the Above']",True,Male,Male,"- Mention: {{thou}}
- Explanation: The mention ""thou"" refers to the master-thief, who is disguised as an old woman.
- The mention refers to: The Master-thief 
","{2: 89, 1: 41, 0: 29, 3: 4, 7: 1}","{2: 89, 1: 41, 0: 29, 3: 4, 7: 1}",28,True,True
100_The_Devil’s_Sooty_Brother_0,107,He,0,"[532, 532]",PRON,2,Hans,67,2,32,32,-1.0,150,20,False,20,2,5,3,0,[],fantasy,Hans,Hans,He,True,"['The Devil', ""Hans's Former Ensign"", 'Nails', 'Hans', 'The Landlord', 'The Fire', 'Old Bird', 'Money', ""The King's Youngest Daughter"", ""The King's Eldest Daughter"", 'Hell', ""Hans's Former Corporal"", 'The Second Kettle', 'The Knapsack', 'The Doors', 'The King', 'None of the Above']",True,Male,Male,"- Mention: {{He}}
- Explanation: The pronoun ""He"" refers to the soldier who is currently in hell.
- The mention refers to: Hans 
","{2: 65, 1: 44, 0: 21}","{2: 65, 1: 44, 0: 21}",17,True,True
060_The_Two_Brothers_0,1779,I,143,"[9005, 9005]",PRON,0,The Elder Huntsman Brother,0,1,65,69,-1.0,104,7,False,20,3,10,7,0,[],fantasy,The Younger Huntsman Brother,The Elder Huntsman Brother,I,False,"['The Root', 'The Fox', 'The Wolf', 'The Feather', 'The Wolf', 'The Hare', 'The Confectionery', 'The Golden Clasp', 'The King', 'The Fire', 'The Door', 'The Dragon', 'The Inn', 'The Spit', 'The Cup-bearer', 'The Bear', 'The Bread', 'The Wine', 'The Soldier', 'The Chamber', 'The Goldsmith', 'The Palace', 'The Poor Broom-maker', 'The Gun', 'The Royal Clothing', 'The Meat', 'The Royal Bed', 'The Foster-father', 'The Sword', 'The House And Courtyard', 'The Golden Bird', 'The Time', 'The Time', 'The Forest', 'The Town', 'The Hart', 'The Hare', 'The Host', 'The Younger Huntsman Brother', 'The Tree', 'The Elder Huntsman Brother', 'The Baker', ""The Younger Huntsman Brother's Head"", 'The Wand', 'The Humble-bee', 'The Necklace', 'The Foot', 'The Black Crape', 'The Witch', 'The Knife', 'The Egg', 'The Wine', 'The Struggle', 'The Wine', ""The Dragon's Hill"", 'The Woman', 'The Lion', ""The Dragon's Heads"", 'The Wedding', 'The Servant', 'The Bear', 'The Handkerchief', 'The Fire', 'The Church', 'The Marshal', 'The Cook', ""The King's Daughter"", 'The Lion', 'The Village', 'The Red Cloth', 'The Fox', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention refers to the younger huntsman brother who is disguised as his elder brother.
- The mention refers to: The Younger Huntsman Brother 
","{2: 148, 0: 46, 1: 9, 4: 1, 3: 1}","{2: 64, 0: 24, 1: 9}",72,True,True
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",752,him,2,"[4512, 4512]",PRON,2,The Goat,40,3,7,36,-1.0,103,33,False,18,1,6,5,0,[],fantasy,The Goat,None of the Above,him,False,"['The Inn', 'The Joiner', ""The Goat's Head"", 'The Bee', 'The Gold-ass', 'The Turner', 'The Sack', 'The Third Son', ""The Tailor's House"", 'The Cudgel', ""The Fox's Cave"", 'The Second Ass', ""The Turner's Master"", 'The Bear', 'The Stable', 'The Youth', 'The Host', 'The Table', 'The Wishing-table', 'The Miller', 'The Fox', 'Food', 'A Dish', 'The Tailor', 'None of the Above']",False,Neutral,None,"- Mention: {{him}}
- Explanation: The mention refers to the ""fierce beast"" that the fox and bear are afraid of.
- The mention refers to: The Goat 
","{3: 35, 1: 16, 0: 16, 2: 2, 4: 1}",{},25,True,True
107_The_Two_Travellers_0,439,he,0,"[2862, 2862]",PRON,2,The Shoemaker,100,6,15,15,-1.0,77,24,False,17,3,8,5,0,[],fantasy,The Shoemaker,The Shoemaker,he,True,"['The Bundle', 'The Stork', 'The Court-yard', 'The Gallows', 'The King', 'The Pond', 'The Back', 'The Dew', 'The Travelling Bag', 'The Queen-bee', 'The Pockets', 'The Crown', ""The Tailor's Life"", 'Every One', 'The Queen', 'The Bread', 'The Second Brother', 'The Splendid Building', 'The Baby', 'The Shoemaker', 'The Town', 'The Handkerchief', 'The Duck', 'The Back', 'The Man On The Gallows', 'The Horse', 'God', 'The Prisoner', 'The Gate', 'The Sun', 'The Mother', 'The Forest', 'The Royal Palace', 'The Hollow Tree', 'The Tailor', 'Bread', 'The Water', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The pronoun ""he"" refers to the shoemaker, who is the subject of the sentence.
- The mention refers to: The Shoemaker 
","{2: 37, 0: 10, 1: 6}","{2: 37, 0: 10, 1: 6}",38,True,True
089_The_Goose-Girl_0,453,me,24,"[2148, 2148]",PRON,0,The Aged King,67,2,23,23,-1.0,29,11,False,20,1,9,8,0,[],fantasy,The Aged King,The Aged King,me,True,"['The Iron-stove', 'The Handkerchief With The Three Drops Of Blood', ""The Princess's Hair"", 'The Young King', 'Conrad', 'The Stream', ""Conrad's Hat"", ""The Princess's Mother's Heart"", 'The Aged King', 'The Country', ""The Princess's Golden Cup"", ""The Waiting-maid's Nag"", 'The Dark Gateway', 'The Meadow', 'The Sentence', 'The Head', 'The Water', 'The Three Drops Of Blood', 'Falada', 'A Violent Wind', 'Narrator', ""The Princess's Mother"", 'The Princess', 'The Waiting-maid', ""The Princess's Mother's Finger"", 'The Knacker', 'None of the Above']",True,Male,Male,"- Mention: {{me}}
- Explanation: The mention refers to the person the princess is talking to, who is trying to get her to reveal her sorrows.
- The mention refers to: The Aged King 
","{2: 15, 0: 2, 1: 1}","{2: 15, 0: 2, 1: 1}",27,True,True
157_The_Sparrow_And_His_Four_Children_0,85,thou,12,"[1054, 1054]",PRON,1,The Youngest Son,50,3,18,21,-1.0,12,2,False,15,1,7,6,0,[],fantasy,The Youngest Son,The Youngest Son,thou,True,"['The Third Son', 'The Eldest Son', 'God', 'The Youngest Son', 'The Summer', 'The Second Son', 'None of the Above']",True,Male,Male,"- Mention: {{thou}}
- Explanation: The pronoun ""thou"" refers to the speaker's youngest son, who is being addressed directly.
- The mention refers to: The Youngest Son 
","{0: 6, 1: 4}","{0: 6, 1: 4}",7,True,True
104_Wise_Folks_0,307,I,0,"[1647, 1647]",PRON,0,Hans,0,2,3,220,-1.0,94,25,False,21,1,7,6,0,[],fantasy,The Youth,Hans,I,False,"['The Youth', 'The Money', 'Hans', 'The Cattle-dealer', 'Heaven', ""Hans's Stick"", ""The Cattle-dealer's Money-belt"", 'Mother', 'Trina', 'The Money', 'The Purse', ""The Youth's Horse"", ""Mother's Husband"", 'The Smallest Cow', 'The Waggon', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the peasant who is speaking to the youth.
- The mention refers to: **The Youth** 
","{2: 10, 0: 6, 1: 6}","{2: 32, 0: 21, 1: 16}",16,True,True
134_The_Six_Servants_0,95,your,0,"[1134, 1134]",PRON,1,The Old Woman,40,3,5,63,-1.0,41,12,False,20,2,7,5,1,['The Maiden'],fantasy,The Maiden,The Old Woman,your,False,"['The Prince', 'The Stout One', 'The Swineherd', 'The Rock', 'The Water', 'The Maiden', ""The Prince's Arms"", 'The Listener', 'The Bandage', 'The King', 'The Frosty One', 'The Ring', 'The Old Woman', 'The Man By The Road', 'The Red Sea', 'The Wine', 'The Tall One', 'The Wood', 'None of the Above']",True,Female,Female,"- Mention: {{your}}
- Explanation: The mention refers to the old queen's daughter, who is the object of the prince's affection.
- The mention refers to: The Maiden 
","{3: 32, 1: 8, 0: 1}","{3: 17, 0: 10, 1: 2}",19,True,True
012_Rapunzel_0,78,your,6,"[474, 474]",PRON,1,The Enchantress,25,6,12,12,-1.0,37,14,False,17,1,7,6,1,['Others'],fantasy,The Enchantress,The Enchantress,your,True,"['The Wall', ""The Enchantress's Garden"", 'The Forest', 'Rapunzel', ""The King's Son's Heart"", 'A Song', 'The Tower', 'The Husband', 'The Enchantress', ""The King's Son"", 'The Wife', ""Rapunzel's Sweet Voice"", 'None of the Above']",True,Female,Female,"- Mention: {{your}}
- Explanation: The mention is used in the context of the husband pleading with the enchantress for forgiveness. He is referring to the enchantress's rampion.
- The mention refers to: The Enchantress 
","{3: 11, 0: 10, 1: 2}","{3: 11, 0: 10, 1: 2}",13,True,True
193_The_Drummer_0,418,I,5,"[3392, 3392]",PRON,0,The King’s Daughter,100,2,17,20,-1.0,90,19,False,17,1,5,4,0,[],fantasy,The King’s Daughter,The King’s Daughter,I (#This is the marked mention),True,"['A Soft Voice', ""The Drummer's Drum"", 'The Wood', 'The Forest', 'The First Bride', 'The Lake', 'The Bough', 'The Pond', 'The Glass Mountain', 'The King’s Daughter', 'The Log', ""The Bridegroom's Door"", ""The King’s Daughter's Wishing-ring"", 'The Old Woman', 'The Giant', 'A Thimble', 'The Fish', ""The Drummer's Saddle"", 'The Drummer', 'The Giant', ""The Young Man's House"", ""The Giant's Forest"", 'The Sleeping-draught', 'None of the Above']",True,Female,Female,"- Mention: {{I}} (#This is the marked mention) 
- Explanation: The mention refers to the King's Daughter who is speaking to the Drummer.
- The mention refers to: The King’s Daughter 
","{3: 42, 0: 24, 1: 5}","{3: 42, 0: 24, 1: 5}",24,True,False
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",68,my,8,"[455, 455]",PRON,0,The Youngest Brother,50,1,25,26,-1.0,192,15,False,20,3,11,8,0,[],fantasy,The Youngest Brother,The Youngest Brother,my,True,"['Fortune', 'The Captain', 'The Hill', 'The Eldest Brother', 'The Tree', 'The Second Brother', 'The Third Charcoal-burner', 'Gold', 'The Knapsack', 'Silver', 'The Youngest Brother', ""The King's Daughter"", 'The Horn', 'The Second Charcoal-burner', 'Food', 'The Table-cloth', 'The Kingdom', 'The Corporal', 'The Table', 'The King', 'The Charcoal-burner', 'The Hat', 'None of the Above']",True,Male,Male,"- Mention: {{my}}
- Explanation: The mention ""my"" refers to the speaker, who is the third brother in the story.
- The mention refers to: The Youngest Brother 
","{2: 127, 0: 29, 1: 21}","{2: 127, 0: 29, 1: 21}",23,True,True
